studyid,prev_ts,next_ts,fw_start,fw_end,sample,mipid,weightavailable,unique_mip,respondents,mipd1,mipd2,mipd3,mipd4,mipd5,mipd6,mipd7,mipd8,mipd9,mipd10,mipd11,mipd12,mipd13,mipd14,mipd15,mipds101,mipds102,mipds103,mipds105,mipds109,mipds110,mipds203,mipds204,mipds207,mipds308,mipds309,mipds401,mipds404,mipds503,mipds509,mipds601,mipds602,mipds603,mipds605,mipds610,mipds804,mipds901,mipds1001,mipds1011,mipds1012,mipde101,mipde102,mipde103,mipde105,mipde108,mipde109,mipde110,mipde501,mipde502,mipde504,mipdfp506,mipdfp601,mipdfp602,mipdfp603,mipdfp604,mipdfp605,mipdfp606,mipdfp608,mipdfp610,mipdfp701,mipdfp702,mipdsp201,mipdsp202,mipdsp203,mipdsp204,mipdsp205,mipdsp207,mipdsp208,mipdsp210,mipdsp211,mipdsp212,mipdsp217,cap1,cap2,cap3,cap4,cap5,cap6,cap7,cap8,cap9,cap10,cap12,cap13,cap14,cap15,cap16,cap17,cap18,cap19,cap20,cap21,cap22,cap23,cap24
"usaipogns2012-02",04nov2008,06nov2012,02feb2012,05feb2012,"National Adults",1,"Yes",54,1028,53.49635,11.77506,1.197052,.5426115,8.869462,2.265743,.1176631,.7113268,2.981933,15.34336,.131277,0,1.355556,.2790851,.9335253,27.045,24.17636,.2727644,.6067914,.7011164,0,2.082928,2.636236,4.469252,0,.668054,.3471547,.1954568,2.810786,2.174336,.5007974,.1273873,0,1.037574,0,.096756,2.208209,2.389241,5.32936,2.389241,27.045,24.17636,.2727644,.6067914,.0593178,.7011164,0,0,5.621572,1.073554,1.073554,.5007974,.1273873,0,.2071259,1.037574,0,.3928585,0,0,.1176631,0,.2926991,2.082928,2.636236,.4531487,4.469252,1.101754,.3695204,0,.3695204,0,59.52536,1.197052,2.636236,0,.0593178,2.082928,.15656,.096756,2.174336,0,.6738885,5.58462,.3695204,.8819869,2.445642,0,.1176631,.8936559,15.34336,.2110156,4.337489,.2790851,.9335253
"uspew2012-03pol",04nov2008,06nov2012,07mar2012,11mar2012,"National Adults",1,"Yes",51,766,55.80464,6.895252,.4436106,.7320452,8.230468,4.416819,.9538504,1.301024,1.167765,6.528353,.3861867,0,4.772759,.8240987,7.543134,22.91696,21.98064,7.164107,2.420279,.5260205,0,.7446113,1.982221,1.332001,.2218053,.2218053,.5584584,.0867934,1.234395,1.72184,.3945154,.6733062,0,2.009398,.4488708,1.055548,.8533221,.4842895,.7635187,1.092369,22.91696,21.98064,7.164107,2.420279,0,.5260205,0,2.468789,2.468789,1.571048,.3366531,.3945154,.6733062,0,.3419133,2.009398,0,.5488147,.4488708,0,.9538504,.3594473,.6820732,.7446113,1.982221,0,1.332001,.9293029,.3518493,.0701361,.3875017,.0561089,62.10928,.4436106,2.069014,0,0,.7446113,.2454762,1.055548,1.72184,0,1.031438,2.781479,.4576378,.7966288,3.361271,0,.9538504,1.392201,6.528353,0,5.940525,.8240987,7.543134
"usaipogns2012-04",04nov2008,06nov2012,08mar2012,11mar2012,"National Adults",1,"Yes",55,1023,51.74248,10.41475,.7007105,1.668591,8.281302,4.546789,.442348,3.759469,4.150437,9.745357,0,0,1.211564,.912098,2.424106,26.35591,20.13368,3.477618,.3483979,.5294474,0,2.882112,3.312716,2.962035,0,.4824725,1.18514,.4834511,3.362628,1.255603,.580337,.7418136,0,.7065824,.6615646,1.846215,3.421672,1.238232,3.343544,1.238232,26.35591,20.13368,3.477618,.3483979,.422775,.5294474,0,0,6.725255,.3004443,.3004443,.580337,.7418136,0,.0910141,.7065824,0,1.765477,.6615646,0,.442348,0,.3239318,2.882112,3.312716,0,2.962035,.4589849,.2374848,0,.2374848,0,58.0293,.7007105,3.312716,0,.422775,2.882112,.3523125,1.846215,1.255603,0,1.668591,3.523452,.2374848,.6145896,1.839854,0,.442348,3.007379,9.745357,1.420994,5.362001,.912098,2.424106
"usaipogns2012-05",04nov2008,06nov2012,09apr2012,12apr2012,"National Adults",1,"Yes",76,1012,51.65369,12.65027,1.314044,1.04668,9.190383,3.716357,.0811994,2.771671,3.8743,10.71683,.0871408,0,1.243737,.8902224,.7634722,27.17208,19.81166,1.96859,.8516033,.7803062,0,2.730081,4.687778,3.335776,0,.6654388,.6862338,.2039887,3.845582,1.155606,.649595,.5485909,0,.8268473,.4000555,1.589329,3.135253,1.402917,3.396016,1.402917,27.17208,19.81166,1.96859,.8516033,.1356624,.7803062,0,0,7.691165,.343612,.343612,.649595,.5485909,0,.1386331,.8268473,0,1.152635,.4000555,0,.0811994,0,.2901392,2.730081,4.687778,.1178381,3.335776,.9981582,.2452485,0,.2452485,0,59.27356,1.314044,4.687778,0,.1356624,2.730081,.2129008,1.589329,1.155606,0,1.133821,3.989002,.2452485,.9337928,1.857683,0,.0811994,2.202286,10.71683,.9694413,5.118036,.8902224,.7634722
"uscbsnyt2012-04a",04nov2008,06nov2012,13apr2012,17apr2012,"National Adults",1,"Yes",58,957,53.56231,11.78832,1.543281,1.720469,6.742638,2.414192,.3280086,1.791665,5.093695,9.383025,.6383925,0,.6845443,0,4.309463,23.43324,25.54518,3.278763,0,.5563294,0,2.962005,5.114072,.6616774,0,.9599922,.1541992,1.485496,2.514663,.2546534,.6935309,.150002,0,1.307855,.0927912,0,2.644132,2.408862,2.194265,.7338658,23.43324,25.54518,3.278763,0,0,.5563294,0,0,5.029326,1.458658,.1080997,.6935309,.150002,0,0,1.307855,0,.1700128,.0927912,0,.3280086,.3001086,.2176623,2.962005,5.114072,.2566388,.6616774,1.178177,0,.3906009,.6305729,.0768036,60.37156,1.543281,5.132254,0,0,2.962005,1.147246,.6262363,.2546534,0,2.358862,1.512891,1.021174,.7488085,1.565956,0,.3280086,.9563349,9.383025,0,5.77824,0,4.309463
"usaipogns2012-06",04nov2008,06nov2012,03may2012,06may2012,"National Adults",1,"Yes",76,1023,48.81755,13.88352,.7436724,.5579987,9.706831,3.296199,.1348578,2.213427,3.752565,12.50757,.4260725,0,1.889964,.6821069,1.387667,27.60774,18.05824,1.088635,.1925144,.7446496,0,2.185087,6.160461,3.432034,0,.5208639,.300987,.2570116,3.936285,1.520571,.8286915,.5941561,0,.6264048,.6733118,.5628848,2.730382,1.830353,4.577837,1.830353,27.60774,18.05824,1.088635,.1925144,.2443076,.7446496,0,0,7.872569,.313691,.313691,.8286915,.5941561,0,.2618978,.6264048,0,.3117366,.6733118,0,.1348578,0,.8384638,2.185087,6.160461,.4163002,3.432034,.1944689,.3283495,0,.3283495,0,55.75882,.7436724,6.160461,0,.2443076,2.185087,.7348773,.5628848,1.520571,0,.9840711,5.015147,.3283495,.9518225,1.79615,0,.1348578,1.81374,12.50757,.8453044,5.642529,.6821069,1.387667
"uscbsnyt2012-05a",04nov2008,06nov2012,11may2012,13may2012,"National Adults",1,"Yes",54,615,51.89293,12.60583,1.692599,.507804,6.008202,2.226582,.2726825,1.421624,7.432265,11.79592,.09626,0,.8773969,0,3.169914,25.59134,21.42013,3.154792,0,.923901,0,3.724222,6.312998,.3575604,0,.9212993,0,.3282922,2.292679,.3642271,1.007153,.125447,0,.7785354,0,0,3.514141,4.237229,2.591378,.8006492,25.59134,21.42013,3.154792,0,0,.923901,0,0,4.585359,1.058616,.0904877,1.007153,.125447,0,0,.7785354,0,.3154467,0,0,.2726825,.1253657,.4370725,3.724222,6.312998,.3487799,.3575604,.593495,0,.2808126,.3372352,.0882925,57.23714,1.692599,6.339339,0,0,3.724222,1.365364,.0299187,.3642271,0,.604064,1.357071,.6180478,.8027629,.99447,0,.2726825,1.3226,11.79592,0,8.309662,0,3.169914
"usaipogns2012-08",04nov2008,06nov2012,07jun2012,10jun2012,"National Adults",1,"Yes",77,1000,51.5607,11.89862,.5719044,.6702319,10.34344,3.317046,0,1.415714,4.495972,11.77421,.1595313,0,1.763874,.4806004,1.548155,28.34338,21.70729,.2096983,.1364544,.4254166,0,1.551165,3.908014,4.165873,0,.211705,.3040124,.3662195,4.509517,1.019395,.6792619,.1515045,0,1.090632,.1354511,.2096983,3.396644,1.728004,4.799482,1.728004,28.34338,21.70729,.2096983,.1364544,.2096983,.4254166,0,0,9.019033,.3050157,.3050157,.6792619,.1515045,0,.2739121,1.090632,0,.9862843,.1354511,0,0,0,.7023388,1.551165,3.908014,.1936448,4.165873,.8939769,.2418052,0,.2418052,0,60.73525,.5719044,3.908014,0,.2096983,1.551165,.217725,.2096983,1.019395,0,.8297632,5.303661,.2418052,.5287608,1.821064,0,0,1.800997,11.77421,.9882911,6.259845,.4806004,1.548155
"usaipogns2012-09",04nov2008,06nov2012,09jul2012,12jul2012,"National Adults",1,"Yes",76,1013,51.82887,11.9599,.3650823,.3976437,8.185738,3.218645,0,.7824602,4.745577,13.8233,.0651228,0,1.862906,.7883804,1.976378,25.88039,24.12799,.2930526,.054269,.6117595,0,1.983285,4.636546,3.310738,0,.0246677,.3522551,.0453886,2.948286,1.762262,1.494864,.1983285,0,.674909,.1114981,.1776076,3.881549,1.996112,5.486595,1.996112,25.88039,24.12799,.2930526,.054269,.2891057,.6117595,0,0,5.896573,.5269026,.5269026,1.494864,.1983285,0,.0335481,.674909,0,.705497,.1114981,0,0,0,.2052355,1.983285,4.636546,.0246677,3.310738,.8771843,.461122,0,.461122,0,57.74122,.3650823,4.636546,0,.2891057,1.983285,.1983285,.1776076,1.762262,0,.4627665,4.001763,.461122,.5722913,1.433688,0,0,2.311859,13.8233,.4065241,6.608483,.7883804,1.976378
"usaipogns2012-11",04nov2008,06nov2012,09aug2012,12aug2012,"National Adults",1,"Yes",76,1011,52.45796,10.57863,.8130564,.6993076,7.496538,2.307616,0,1.667656,4.732443,13.85608,.0346192,0,2.50544,1.007913,1.84273,28.818,18.92779,1.603363,.6676558,.620178,0,2.625124,3.856578,1.946917,0,.5341246,.4846686,0,2.823442,1.791296,.470821,.0890208,0,.7101879,.2453017,.4817013,3.561326,2.398615,5.969832,2.398615,28.818,18.92779,1.603363,.6676558,.7378833,.620178,0,0,5.646884,.0583581,.0583581,.470821,.0890208,0,.3669634,.7101879,0,.4253214,.2453017,0,0,0,.2096934,2.625124,3.856578,.2017804,1.946917,1.181998,.2782724,0,.2782724,0,57.46587,.8130564,3.856578,0,.7378833,2.625124,.6518299,.4817013,1.791296,0,.7339268,2.636663,.2782724,1.083086,1.22453,0,0,1.141444,13.85608,.5341246,7.237884,1.007913,1.84273
"uscbs2012-08b",04nov2008,06nov2012,22aug2012,26aug2012,"National Adults",1,"Yes",62,1218,52.77369,12.60156,.7499492,1.459751,9.817564,3.796461,.2036919,.6522081,2.158551,8.576159,.0265185,0,2.145703,0,5.038193,29.71316,21.15711,.960168,.0772568,.3062357,0,1.71024,5.442211,.7297112,0,.6461327,1.047523,.3508985,3.375818,1.669108,.9056531,.3982296,0,1.764919,.534722,0,.7887828,2.512036,2.271891,1.26624,29.71316,21.15711,.960168,.0772568,0,.3062357,0,0,6.751636,1.120059,.2598078,.9056531,.3982296,0,.162231,1.764919,0,.0307057,.534722,0,.2036919,1.681095,.0368632,1.71024,5.442211,.8531086,.7297112,1.149903,0,.1111644,.7114028,.1758598,60.97572,.7499492,5.442211,.2767616,0,1.71024,.2808666,.3375161,1.669108,0,1.48627,3.476638,.8225672,.5935883,2.585188,0,.2036919,1.471081,8.576159,0,4.304254,0,5.038193
"usaipogns2012-13",04nov2008,06nov2012,06sep2012,09sep2012,"National Adults",1,"Yes",77,1015,54.82909,12.51156,.8569967,.2341736,10.02617,.9632603,0,1.280083,3.193813,12.7418,.0305016,0,1.666765,.5391896,1.126591,26.31599,25.94702,.6621799,.2991125,1.036071,0,2.395852,5.095736,3.48735,0,.5578842,.2341736,0,4.284491,1.45719,.3187909,0,0,.2882893,.1357813,0,2.285325,1.748431,5.603932,1.748431,26.31599,25.94702,.6621799,.2991125,.2479485,1.036071,0,0,8.568982,0,0,.3187909,0,0,.0875691,.2882893,0,.1328296,.1357813,0,0,0,.2902572,2.395852,5.095736,.2705787,3.48735,.8235433,.0741222,0,.0741222,0,63.65291,.8569967,5.095736,0,.2479485,2.395852,1.075428,0,1.45719,0,.2646752,4.122308,.0741222,.3207588,.3758585,0,0,.5874018,12.7418,.2046559,4.860578,.5391896,1.126591
"usaipogns2012-tr1015",04nov2008,06nov2012,15oct2012,16oct2012,"National Adults",1,"Yes",65,968,56.41646,10.65924,.5329569,1.223955,9.881621,4.157001,0,.8167392,3.127495,10.00626,.4699641,0,1.104926,.4363703,1.16701,33.12334,21.45031,.3809981,.0600914,.5678791,0,1.559963,3.612298,3.330858,0,.1348647,1.088986,.1349696,4.173308,.9266446,.591685,.528762,0,1.649104,0,.4783189,2.131233,1.997208,5.480549,0,33.12334,21.45031,.3809981,.0600914,.4050137,.5678791,0,0,8.346617,.6083596,.6083596,.591685,.528762,0,.1744013,1.649104,0,1.213049,0,0,0,0,.8268068,1.559963,3.612298,.6144421,3.330858,.2512721,.231801,0,.231801,0,64.18052,.5329569,3.612298,0,.4050137,1.559963,.2410996,.4783189,.9266446,0,1.693919,5.003909,.231801,.4288196,2.960627,0,0,1.804734,10.00626,.0973207,4.232421,.4363703,1.16701
"uspew2012-wk1018",04nov2008,06nov2012,18oct2012,21oct2012,"National Adults",1,"Yes",50,1005,49.24853,9.343994,.731989,.8287063,7.285564,4.056091,.3228545,.9421228,3.749009,11.06855,.1930865,0,5.001461,1.141124,6.08692,23.45844,19.74562,3.361676,1.155272,.919857,0,1.655093,2.105512,1.31438,.3659945,.3659945,.3861729,.2212666,1.276667,.7389472,1.593398,.3265655,0,1.458412,.1669937,.3966101,1.598965,.8032397,.9963261,3.284209,23.45844,19.74562,3.361676,1.155272,0,.919857,0,2.553334,2.553334,1.43995,.1632827,1.593398,.3265655,0,.31033,1.458412,0,.2003924,.1669937,0,.3228545,.3952184,.2546654,1.655093,2.105512,.6985903,1.31438,1.139732,.8971273,.634576,.0890633,.1600356,56.16393,.731989,2.326779,0,0,1.655093,.5455127,.3966101,.7389472,0,.8005261,3.720016,.7236394,.6076716,2.25859,0,.3228545,1.960784,11.06855,0,8.750469,1.141124,6.08692
"usaipogns2012-18",06nov2012,08nov2016,15nov2012,18nov2012,"National Adults",1,"Yes",76,1013,46.5733,11.42333,1.057935,.0936662,11.16304,4.107509,0,1.668737,3.289162,17.15472,0,0,1.611059,0,1.857549,27.14052,18.01743,.1197941,.0532418,1.066809,0,1.391189,2.422503,4.59063,0,.6467897,.0670453,0,4.609856,1.833886,.7207367,.7986276,0,.9741284,0,.1197941,2.666036,2.36236,6.676428,2.36236,27.14052,18.01743,.1197941,.0532418,.0660593,1.066809,0,0,9.219711,.1094416,.1094416,.7207367,.7986276,0,.3963559,.9741284,0,1.217661,0,0,0,0,.8784903,1.391189,2.422503,.319451,4.59063,.6162249,.6024215,0,.6024215,0,56.23373,1.057935,2.422503,0,.0660593,1.391189,.8508834,.1197941,1.833886,0,.0936662,6.390992,.6024215,.2445181,2.278553,0,0,1.938397,17.15472,.5629832,4.900221,0,1.857549
"uscbs2012-12a",06nov2012,08nov2016,12dec2012,16dec2012,"National Adults",1,"Yes",63,1179,43.01759,12.10132,.6296464,3.876692,14.15737,3.245137,.2238347,1.101786,3.442862,12.80666,.3071825,0,.6042435,0,4.485685,23.65082,16.73434,1.045269,0,1.404883,0,2.968941,3.568463,.7182671,0,.4191706,1.197885,.0519086,5.830474,.9396987,.9683671,.2119602,0,.6256176,.489824,0,1.603753,1.635461,2.686766,2.25565,23.65082,16.73434,1.045269,0,0,1.404883,0,0,11.66095,1.445271,.2119602,.9683671,.2119602,0,.4969487,.6256176,0,.4524192,.489824,0,.2238347,1.518582,.1686182,2.968941,3.568463,.8819376,.7182671,1.279649,0,.0974559,.5642093,.3352007,57.00922,.6296464,3.568463,.1114509,0,2.968941,.4224785,.5612407,.9396987,0,4.183874,3.622605,.6616653,.3003405,1.546487,0,.2238347,1.91061,12.80666,0,4.047105,0,4.485685
"usaipousa2012-21",06nov2012,08nov2016,14dec2012,17dec2012,"National Adults",1,"Yes",76,1021,38.20345,12.74708,1.303366,4.556875,12.7726,3.474335,0,1.418687,7.261262,12.50417,.6114437,0,1.417215,.5093728,3.22014,20.34842,15.11925,.4293846,.139366,1.476102,0,1.727353,2.940426,5.257303,0,.5643341,1.202277,.6624791,5.822947,1.126705,.1050152,.496614,0,1.654726,.1521248,.273334,5.280367,2.115026,5.11532,2.115026,20.34842,15.11925,.4293846,.139366,.3670625,1.476102,0,0,11.64589,0,0,.1050152,.496614,0,.407302,1.654726,0,.6585533,.1521248,0,0,0,.7920306,1.727353,2.940426,.5123172,5.257303,.7763274,.3706612,0,.3706612,0,49.93473,1.303366,2.940426,0,.3670625,1.727353,.793012,.273334,1.126705,0,5.168319,6.932312,.3706612,.3238787,2.558642,0,0,.9156933,12.50417,.3523407,8.678477,.5093728,3.22014
"usaipogns2013-01",06nov2012,08nov2016,07jan2013,10jan2013,"National Adults",1,"Yes",77,1011,34.42059,10.49638,1.469672,3.460553,20.31035,2.796926,.0712089,1.13143,5.056324,15.81579,1.249122,0,1.017693,.3708795,2.33308,17.87837,12.61979,.7021986,0,2.727695,0,1.406375,2.059123,4.916379,0,.1503298,.8535175,.0998902,9.512319,1.158133,.1058243,0,0,.4193411,.6161546,.3817587,3.882697,2.74797,6.856326,2.74797,17.87837,12.61979,.7021986,0,.165165,2.727695,0,0,19.02464,.1275826,.1275826,.1058243,0,0,.5983523,.4193411,0,1.057254,.6161546,0,.0712089,0,.6754953,1.406375,2.059123,.6141765,4.916379,.5123082,.1562639,0,.1562639,0,53.46501,1.469672,2.191651,0,.165165,1.406375,.4015389,.3817587,1.158133,0,4.709675,6.362315,.1562639,.327363,1.145276,0,.0712089,1.779233,15.81579,.2156046,6.074018,.3708795,2.33308
"uscbs2013-02a",06nov2012,08nov2016,06feb2013,10feb2013,"National Adults",1,"Yes",70,1148,41.7156,10.61445,1.950216,7.012073,14.63833,3.655005,.2335364,1.450783,3.811887,9.192399,.27198,0,1.674215,0,3.779526,25.24649,15.21044,.4357139,0,.51851,0,1.893117,3.969683,.4684665,0,.8895463,1.675841,.6140239,5.384447,2.879614,.2703831,.5504786,.0856271,1.604964,.4187278,0,1.480269,2.083491,3.26315,.9145172,25.24649,15.21044,.4357139,0,0,.51851,0,0,10.76889,.989822,.5040501,.2703831,.5504786,.0856271,.4845815,1.604964,0,.2402437,.4187278,0,.2335364,1.999998,.5810971,1.893117,3.969683,.1227351,.4684665,.4754351,0,.0816201,.4684665,.5538323,53.14126,1.950216,4.202435,0,0,1.893117,1.052351,.0833623,2.879614,.2373691,7.284053,3.48876,.5500866,.3867593,3.229701,0,.2335364,.9293546,9.192399,0,5.486102,0,3.779526
"usaipogns2013-02",06nov2012,08nov2016,07feb2013,10feb2013,"National Adults",1,"Yes",77,991,40.70195,12.7796,.4429322,4.751455,13.9876,3.210252,0,.9820008,4.512876,14.70736,.5063521,0,1.709316,.3412592,1.36705,22.27446,16.5254,.1001631,.0301999,1.100284,0,1.494896,6.277557,3.155221,0,.1771729,1.335843,.8878777,6.007771,1.606636,.4288389,1.223097,0,.9553242,.0301999,.0337233,3.653855,2.223973,5.805935,2.223973,22.27446,16.5254,.1001631,.0301999,.3281725,1.100284,0,0,12.01554,.3654191,.3654191,.4288389,1.223097,0,.281866,.9553242,0,.2909259,.0301999,0,0,0,.5727919,1.494896,6.277557,.1056997,3.155221,.2365661,.4684344,0,.4684344,0,52.28261,.4429322,6.277557,0,.3281725,1.494896,.7932513,.0337233,1.606636,0,5.257807,4.302147,.4684344,.398639,2.825706,0,0,.7499648,14.70736,.0996597,6.222191,.3412592,1.36705
"uscbs2013-03b",06nov2012,08nov2016,20mar2013,24mar2013,"National Adults",1,"Yes",66,1181,44.11745,13.89237,.6147328,3.430056,12.07388,4.091784,.0700253,.6220148,4.941063,12.1424,.1252327,0,1.076629,0,2.802369,25.5678,16.70566,.8100756,0,.7775184,0,2.493478,5.454948,.8183312,0,.2439456,.4917015,.1328534,4.494619,1.363081,1.2185,.5031325,0,.7218453,1.096443,0,2.036874,1.183742,4.383386,1.557238,25.5678,16.70566,.8100756,0,0,.7775184,0,0,8.989239,1.721562,.0962743,1.2185,.5031325,0,.027011,.7218453,0,.5248514,1.096443,0,.0700253,1.059694,.5669767,2.493478,5.454948,.3950039,.8183312,2.119135,0,.2468245,.6312018,.1067738,56.59472,.6147328,5.454948,0,0,2.493478,.6220148,0,1.363081,0,3.555289,2.94678,.8780264,.2563927,1.348263,0,.0700253,2.839794,12.1424,0,6.017692,0,2.802369
"usaipogns2013-04",06nov2012,08nov2016,04apr2013,11apr2013,"National Adults",1,"Yes",76,1005,38.15792,13.81335,1.087909,2.86758,11.74901,6.022813,0,1.289465,4.358104,14.73952,.3374209,0,2.545089,.314528,2.717283,21.54318,14.36278,.7280926,0,1.117769,0,2.813831,4.687065,2.926305,0,.1383525,1.021221,.1642314,4.598977,2.054385,3.623044,.1960823,0,.8301151,.0776367,.2901421,3.352145,2.447794,5.879484,2.447794,21.54318,14.36278,.7280926,0,.2100171,1.117769,0,0,9.197953,.4966756,.4966756,3.623044,.1960823,0,0,.8301151,0,1.295935,.0776367,0,0,0,1.28001,2.813831,4.687065,.3473743,2.926305,.6200979,.5693355,0,.5693355,0,47.56987,1.087909,4.687065,0,.2100171,2.813831,.3364255,.2901421,2.054385,0,3.205001,5.123024,.5693355,.3652905,1.522873,0,0,4.996616,14.73952,.4936895,6.903193,.314528,2.717283
"uscbsnyt2013-04b",06nov2012,08nov2016,24apr2013,28apr2013,"National Adults",1,"Yes",63,965,41.82646,8.866823,.5540944,5.865539,12.88688,7.558617,0,1.106945,2.37054,12.48664,.3784809,0,1.695858,0,4.403118,23.1957,17.17496,.5996903,0,.5133172,0,1.154476,3.667987,.8751313,0,.2743011,2.59403,.1569951,3.185344,4.148506,1.538552,.8389137,0,1.80933,.3884982,0,.9863923,2.279279,4.272116,2.462181,23.1957,17.17496,.5996903,0,0,.5133172,0,0,6.370687,2.367691,.8389137,1.538552,.8389137,0,2.565394,1.80933,0,.4179283,.3884982,0,0,.6223847,.2422803,1.154476,3.667987,.3969956,.8751313,.4064257,0,.2018657,.8751313,.424146,49.88665,.5540944,3.667987,0,0,1.154476,.4444569,.6099495,4.148506,0,6.24402,2.560938,1.076997,.298239,6.052552,0,0,2.344979,12.48664,0,4.066399,0,4.403118
"usaipogns2013-06",06nov2012,08nov2016,02may2013,07may2013,"National Adults",1,"Yes",76,1529,36.30962,14.71883,1.228909,6.147809,8.522698,6.82299,.0777047,.9925299,5.275427,15.06948,.9376796,0,2.079089,.6764875,1.140756,20.27242,14.65026,.2507444,.1345139,.5700517,0,2.24364,5.264327,4.296175,0,.2487855,1.899519,.0901113,2.733702,2.570783,.8971948,1.770882,0,.3754636,.2128716,.064645,3.795339,2.415537,5.88074,2.415537,20.27242,14.65026,.2507444,.1345139,.3774226,.5700517,0,0,5.467404,.4845113,.4845113,.8971948,1.770882,0,1.952411,.3754636,0,1.614167,.2128716,0,.0777047,0,.5171604,2.24364,5.264327,.3911351,4.296175,.296453,.8549688,0,.8549688,0,41.64185,1.228909,5.264327,0,.3774226,2.24364,.5132425,.064645,2.570783,0,7.085489,6.059439,.8549688,.2069947,4.583268,0,.0777047,2.724234,15.06948,.2618451,7.354517,.6764875,1.140756
"uscbsnyt2013-05b",06nov2012,08nov2016,31may2013,04jun2013,"National Adults",1,"Yes",68,1022,38.63359,11.73971,.7018252,2.493605,12.01494,5.403881,.0974046,1.102378,9.68811,10.66048,.2443144,0,3.20915,.6502841,3.360324,7.225213,9.40578,1.907036,11.95905,.6920918,0,1.250189,4.114826,.5997141,0,.5893447,.8542274,.4072213,1.582481,3.30917,1.244952,.70017,0,1.486844,.3776584,.0362525,5.009848,3.195435,2.525989,1.078327,7.225213,9.40578,1.907036,11.95905,6.27052,.6920918,0,3.164963,3.164963,2.283332,.2111808,1.244952,.70017,0,1.089376,1.486844,.0087361,.496145,.3776584,0,.0974046,2.153093,1.143097,1.250189,4.114826,.4839533,.5997141,.9955876,.1872652,.1560813,.1872652,.4686402,40.58684,2.825858,4.114826,.0925147,6.27052,1.250189,.5284543,.0362525,3.30917,.3490315,2.73792,4.686732,.3433465,1.711566,3.496306,0,.0974046,2.118755,10.66048,0,10.77323,.6502841,3.360324
"usaipogns2013-07",06nov2012,08nov2016,01jun2013,04jun2013,"National Adults",1,"Yes",76,1527,37.10001,14.14042,.9267142,3.995023,9.741961,4.966926,.1801035,1.488637,5.197459,16.76731,.7610191,0,2.276508,1.281682,1.176239,21.64385,13.54313,.6516471,0,.9548759,0,2.080031,5.665728,2.97138,0,.6948719,2.46578,.0746611,3.16229,3.044076,.6758792,.8317506,0,1.596699,.0792455,.1715895,3.795708,2.482972,5.926714,2.482972,21.64385,13.54313,.6516471,0,.12509,.9548759,0,0,6.324579,.3733054,.3733054,.6758792,.8317506,0,.5337612,1.596699,0,1.249591,.0792455,0,.1801035,0,.4872618,2.080031,5.665728,.6843932,2.97138,1.026917,.6123518,0,.6123518,0,44.145,.9267142,5.750867,0,.12509,2.080031,.7276181,.1715895,3.044076,0,4.756042,4.755387,.6123518,.4112909,3.335516,0,.1801035,2.004715,16.76731,.2744122,7.473967,1.281682,1.176239
"usaipogns2013-10",06nov2012,08nov2016,10jul2013,14jul2013,"National Adults",1,"Yes",76,2017,36.24709,14.67127,2.22652,2.959413,10.55534,5.491719,.0367938,1.522715,6.564208,14.91291,.2595452,0,1.588596,.846754,2.117134,18.91846,14.82391,.6769556,.1441918,.4285977,0,2.658599,6.715361,2.469492,0,.9233248,1.502081,.3679377,3.143381,3.87876,.9253137,.7259312,0,1.443907,.3560046,.3567504,4.637507,1.87151,5.444732,1.87151,18.91846,14.82391,.6769556,.1441918,.5524037,.4285977,0,0,6.286763,.3898151,.3898151,.9253137,.7259312,0,.8721119,1.443907,0,1.168451,.3560046,0,.0367938,0,.9989012,2.658599,6.715361,.1397169,2.469492,.4534584,.6178702,0,.6178702,0,41.73234,2.22652,6.715361,0,.5524037,2.658599,.36396,.3567504,3.87876,0,3.218958,4.22598,.6178702,1.224636,3.431765,0,.0367938,2.449769,14.91291,.279931,8.152803,.846754,2.117134
"usaipogns2013-11",06nov2012,08nov2016,07aug2013,11aug2013,"National Adults",1,"Yes",77,2047,38.27983,14.76803,1.830283,2.262895,8.432025,4.730841,.225115,.9650582,6.731428,15.95136,.7096016,0,1.491632,1.601742,2.020162,22.3089,14.66967,.4242928,0,.1884115,0,2.575609,6.245963,3.033996,0,1.268474,1.131937,.2941177,2.544533,2.821278,.5828521,1.068807,0,.7693061,.1125575,.0699814,5.035235,2.230841,5.7304,2.230841,22.3089,14.66967,.4242928,0,.2182637,.1884115,0,0,5.089067,.5216795,.5216795,.5828521,1.068807,0,.6352158,.7693061,0,1.562102,.1125575,0,.225115,0,.4786141,2.575609,6.245963,.1482823,3.033996,1.291475,.4970474,0,.4970474,0,43.97181,1.830283,6.245963,0,.2182637,2.575609,.4683371,.0699814,2.821278,0,2.972497,4.157939,.4970474,.5833415,2.995008,0,.225115,2.257512,15.95136,.3136929,8.22306,1.601742,2.020162
