year,cat,perc,subname,subcat,catname
2014,13,2.497,"Income","Highest 25th","perc13"
2014,14,.384,"Income","Highest 25th","perc14"
2014,15,1.464,"Income","Highest 25th","perc15"
2015,1,21.396999,"Income","Lowest 25th","perc1"
2015,2,15.804,"Income","Lowest 25th","perc2"
2015,3,4.4039998,"Income","Lowest 25th","perc3"
2015,4,5.8130002,"Income","Lowest 25th","perc4"
2015,5,8.125,"Income","Lowest 25th","perc5"
2015,6,14.117,"Income","Lowest 25th","perc6"
2015,7,.086,"Income","Lowest 25th","perc7"
2015,8,1.428,"Income","Lowest 25th","perc8"
2015,9,5.8520002,"Income","Lowest 25th","perc9"
2015,10,10.416,"Income","Lowest 25th","perc10"
2015,11,.796,"Income","Lowest 25th","perc11"
2015,12,0,"Income","Lowest 25th","perc12"
2015,13,4.9640002,"Income","Lowest 25th","perc13"
2015,14,.87699997,"Income","Lowest 25th","perc14"
2015,15,5.921,"Income","Lowest 25th","perc15"
2015,1,21.686001,"Income","Second 25th","perc1"
2015,2,15.447,"Income","Second 25th","perc2"
2015,3,3.7249999,"Income","Second 25th","perc3"
2015,4,3.826,"Income","Second 25th","perc4"
2015,5,7.8590002,"Income","Second 25th","perc5"
2015,6,16.577,"Income","Second 25th","perc6"
2015,7,.056,"Income","Second 25th","perc7"
2015,8,1.321,"Income","Second 25th","perc8"
2015,9,6.2969999,"Income","Second 25th","perc9"
2015,10,13.567,"Income","Second 25th","perc10"
2015,11,.43099999,"Income","Second 25th","perc11"
2015,12,0,"Income","Second 25th","perc12"
2015,13,3.8299999,"Income","Second 25th","perc13"
2015,14,.63599998,"Income","Second 25th","perc14"
2015,15,4.7399998,"Income","Second 25th","perc15"
2015,1,19.951,"Income","Third 25th","perc1"
2015,2,14.496,"Income","Third 25th","perc2"
2015,3,3.9189999,"Income","Third 25th","perc3"
2015,4,2.799,"Income","Third 25th","perc4"
2015,5,10.761,"Income","Third 25th","perc5"
2015,6,17.302999,"Income","Third 25th","perc6"
2015,7,.069,"Income","Third 25th","perc7"
2015,8,2.2219999,"Income","Third 25th","perc8"
2015,9,6.4910002,"Income","Third 25th","perc9"
2015,10,13.598,"Income","Third 25th","perc10"
2015,11,.329,"Income","Third 25th","perc11"
2015,12,0,"Income","Third 25th","perc12"
2015,13,4.046,"Income","Third 25th","perc13"
2015,14,.45500001,"Income","Third 25th","perc14"
2015,15,3.562,"Income","Third 25th","perc15"
2015,1,21.033001,"Income","Highest 25th","perc1"
2015,2,16.886999,"Income","Highest 25th","perc2"
2015,3,3.0680001,"Income","Highest 25th","perc3"
2015,4,2.5280001,"Income","Highest 25th","perc4"
2015,5,9.993,"Income","Highest 25th","perc5"
2015,6,18.016001,"Income","Highest 25th","perc6"
2015,7,.118,"Income","Highest 25th","perc7"
2015,8,3.2119999,"Income","Highest 25th","perc8"
2015,9,5.1430001,"Income","Highest 25th","perc9"
2015,10,14.398,"Income","Highest 25th","perc10"
2015,11,.22400001,"Income","Highest 25th","perc11"
2015,12,0,"Income","Highest 25th","perc12"
2015,13,3.017,"Income","Highest 25th","perc13"
2015,14,.44100001,"Income","Highest 25th","perc14"
2015,15,1.923,"Income","Highest 25th","perc15"
2016,1,18.552,"Income","Lowest 25th","perc1"
2016,2,14.139,"Income","Lowest 25th","perc2"
2016,3,5.6739998,"Income","Lowest 25th","perc3"
2016,4,7.3330002,"Income","Lowest 25th","perc4"
2016,5,8.2519999,"Income","Lowest 25th","perc5"
2016,6,15.165,"Income","Lowest 25th","perc6"
2016,7,.133,"Income","Lowest 25th","perc7"
2016,8,1.471,"Income","Lowest 25th","perc8"
2016,9,6.4780002,"Income","Lowest 25th","perc9"
2016,10,11.394,"Income","Lowest 25th","perc10"
2016,11,.414,"Income","Lowest 25th","perc11"
2016,12,0,"Income","Lowest 25th","perc12"
2016,13,5.369,"Income","Lowest 25th","perc13"
2016,14,.59200001,"Income","Lowest 25th","perc14"
2016,15,5.033,"Income","Lowest 25th","perc15"
2016,1,21.853001,"Income","Second 25th","perc1"
2016,2,10.63,"Income","Second 25th","perc2"
2016,3,6.178,"Income","Second 25th","perc3"
2016,4,5.8850002,"Income","Second 25th","perc4"
2016,5,10.425,"Income","Second 25th","perc5"
2016,6,17.197001,"Income","Second 25th","perc6"
2016,7,.278,"Income","Second 25th","perc7"
2016,8,2.141,"Income","Second 25th","perc8"
2016,9,6.8990002,"Income","Second 25th","perc9"
2016,10,10.814,"Income","Second 25th","perc10"
2016,11,.168,"Income","Second 25th","perc11"
2016,12,0,"Income","Second 25th","perc12"
2016,13,3.786,"Income","Second 25th","perc13"
2016,14,.579,"Income","Second 25th","perc14"
2016,15,3.1659999,"Income","Second 25th","perc15"
2016,1,22.131001,"Income","Third 25th","perc1"
2016,2,11.687,"Income","Third 25th","perc2"
2016,3,5.6630001,"Income","Third 25th","perc3"
2016,4,4.8670001,"Income","Third 25th","perc4"
2016,5,11.681,"Income","Third 25th","perc5"
2016,6,16.570999,"Income","Third 25th","perc6"
2016,7,.103,"Income","Third 25th","perc7"
2016,8,2.368,"Income","Third 25th","perc8"
2016,9,6.9460001,"Income","Third 25th","perc9"
2016,10,10.411,"Income","Third 25th","perc10"
2016,11,.13600001,"Income","Third 25th","perc11"
2016,12,0,"Income","Third 25th","perc12"
2016,13,4.9180002,"Income","Third 25th","perc13"
2016,14,.347,"Income","Third 25th","perc14"
2016,15,2.1700001,"Income","Third 25th","perc15"
2016,1,20.632999,"Income","Highest 25th","perc1"
2016,2,13.371,"Income","Highest 25th","perc2"
2016,3,5.5890002,"Income","Highest 25th","perc3"
2016,4,3.9949999,"Income","Highest 25th","perc4"
2016,5,8.7530003,"Income","Highest 25th","perc5"
2016,6,18.695999,"Income","Highest 25th","perc6"
2016,7,.132,"Income","Highest 25th","perc7"
2016,8,3.2950001,"Income","Highest 25th","perc8"
2016,9,6.1789999,"Income","Highest 25th","perc9"
2016,10,13.786,"Income","Highest 25th","perc10"
2016,11,0,"Income","Highest 25th","perc11"
2016,12,0,"Income","Highest 25th","perc12"
2016,13,2.763,"Income","Highest 25th","perc13"
2016,14,.31799999,"Income","Highest 25th","perc14"
2016,15,2.49,"Income","Highest 25th","perc15"
2017,1,21.622999,"Income","Lowest 25th","perc1"
2017,2,17.024,"Income","Lowest 25th","perc2"
2017,3,5.6420002,"Income","Lowest 25th","perc3"
2017,4,1.385,"Income","Lowest 25th","perc4"
2017,5,14.555,"Income","Lowest 25th","perc5"
2017,6,8.6370001,"Income","Lowest 25th","perc6"
2017,7,.21600001,"Income","Lowest 25th","perc7"
2017,8,1.289,"Income","Lowest 25th","perc8"
2017,9,5.9380002,"Income","Lowest 25th","perc9"
2017,10,10.46,"Income","Lowest 25th","perc10"
2017,11,.72299999,"Income","Lowest 25th","perc11"
2017,12,0,"Income","Lowest 25th","perc12"
2017,13,4.5999999,"Income","Lowest 25th","perc13"
2017,14,.59299999,"Income","Lowest 25th","perc14"
2017,15,7.316,"Income","Lowest 25th","perc15"
2017,1,18.743999,"Income","Second 25th","perc1"
2017,2,15.55,"Income","Second 25th","perc2"
2017,3,6.553,"Income","Second 25th","perc3"
2017,4,.833,"Income","Second 25th","perc4"
2017,5,15.487,"Income","Second 25th","perc5"
2017,6,10.573,"Income","Second 25th","perc6"
2017,7,.315,"Income","Second 25th","perc7"
2017,8,1.924,"Income","Second 25th","perc8"
2017,9,4.29,"Income","Second 25th","perc9"
2017,10,16.073999,"Income","Second 25th","perc10"
2017,11,.072,"Income","Second 25th","perc11"
2017,12,0,"Income","Second 25th","perc12"
2017,13,3.49,"Income","Second 25th","perc13"
2017,14,.32300001,"Income","Second 25th","perc14"
2017,15,5.7709999,"Income","Second 25th","perc15"
2017,1,19.858,"Income","Third 25th","perc1"
2017,2,16.792999,"Income","Third 25th","perc2"
2017,3,4.2779999,"Income","Third 25th","perc3"
2017,4,1.229,"Income","Third 25th","perc4"
2017,5,14.711,"Income","Third 25th","perc5"
2017,6,12.166,"Income","Third 25th","perc6"
2017,7,0,"Income","Third 25th","perc7"
2017,8,2.674,"Income","Third 25th","perc8"
2017,9,6.0050001,"Income","Third 25th","perc9"
2017,10,16.115,"Income","Third 25th","perc10"
2017,11,.52100003,"Income","Third 25th","perc11"
2017,12,0,"Income","Third 25th","perc12"
2017,13,1.8150001,"Income","Third 25th","perc13"
2017,14,.18700001,"Income","Third 25th","perc14"
2017,15,3.648,"Income","Third 25th","perc15"
2017,1,17.965,"Income","Highest 25th","perc1"
2017,2,17.086,"Income","Highest 25th","perc2"
2017,3,3.5599999,"Income","Highest 25th","perc3"
2017,4,1.299,"Income","Highest 25th","perc4"
2017,5,16.631001,"Income","Highest 25th","perc5"
2017,6,13.316,"Income","Highest 25th","perc6"
2017,7,.52899998,"Income","Highest 25th","perc7"
2017,8,2.8080001,"Income","Highest 25th","perc8"
2017,9,5.1430001,"Income","Highest 25th","perc9"
2017,10,16.089001,"Income","Highest 25th","perc10"
2017,11,.43799999,"Income","Highest 25th","perc11"
2017,12,0,"Income","Highest 25th","perc12"
2017,13,3.9189999,"Income","Highest 25th","perc13"
2017,14,0,"Income","Highest 25th","perc14"
2017,15,1.217,"Income","Highest 25th","perc15"
2018,1,14.583,"Income","Lowest 25th","perc1"
2018,2,11.578,"Income","Lowest 25th","perc2"
2018,3,8.5869999,"Income","Lowest 25th","perc3"
2018,4,4.993,"Income","Lowest 25th","perc4"
2018,5,14.175,"Income","Lowest 25th","perc5"
2018,6,10.514,"Income","Lowest 25th","perc6"
2018,7,0,"Income","Lowest 25th","perc7"
2018,8,1.784,"Income","Lowest 25th","perc8"
2018,9,3.223,"Income","Lowest 25th","perc9"
2018,10,16.281,"Income","Lowest 25th","perc10"
2018,11,.88999999,"Income","Lowest 25th","perc11"
2018,12,0,"Income","Lowest 25th","perc12"
2018,13,6.2199998,"Income","Lowest 25th","perc13"
2018,14,0,"Income","Lowest 25th","perc14"
2018,15,7.171,"Income","Lowest 25th","perc15"
2018,1,14.268,"Income","Second 25th","perc1"
2018,2,12.831,"Income","Second 25th","perc2"
2018,3,9.9779997,"Income","Second 25th","perc3"
2018,4,4.4460001,"Income","Second 25th","perc4"
2018,5,14.652,"Income","Second 25th","perc5"
2018,6,10.892,"Income","Second 25th","perc6"
2018,7,.38,"Income","Second 25th","perc7"
2018,8,3.0079999,"Income","Second 25th","perc8"
2018,9,5.7529998,"Income","Second 25th","perc9"
2018,10,16.231001,"Income","Second 25th","perc10"
2018,11,.113,"Income","Second 25th","perc11"
2018,12,0,"Income","Second 25th","perc12"
2018,13,3.8859999,"Income","Second 25th","perc13"
2018,14,0,"Income","Second 25th","perc14"
2018,15,3.563,"Income","Second 25th","perc15"
2018,1,16.844999,"Income","Third 25th","perc1"
2018,2,9.3400002,"Income","Third 25th","perc2"
2018,3,8.3999996,"Income","Third 25th","perc3"
2018,4,3.0580001,"Income","Third 25th","perc4"
2018,5,13.42,"Income","Third 25th","perc5"
2018,6,16.923,"Income","Third 25th","perc6"
2018,7,.20100001,"Income","Third 25th","perc7"
2018,8,1.086,"Income","Third 25th","perc8"
2018,9,6.4439998,"Income","Third 25th","perc9"
2018,10,18.701,"Income","Third 25th","perc10"
2018,11,.92000002,"Income","Third 25th","perc11"
2018,12,0,"Income","Third 25th","perc12"
2018,13,2.7160001,"Income","Third 25th","perc13"
2018,14,0,"Income","Third 25th","perc14"
2018,15,1.9450001,"Income","Third 25th","perc15"
2018,1,13.991,"Income","Highest 25th","perc1"
2018,2,9.5089998,"Income","Highest 25th","perc2"
2018,3,6.711,"Income","Highest 25th","perc3"
2018,4,.317,"Income","Highest 25th","perc4"
2018,5,16.983,"Income","Highest 25th","perc5"
2018,6,16.594999,"Income","Highest 25th","perc6"
2018,7,.778,"Income","Highest 25th","perc7"
2018,8,2.2809999,"Income","Highest 25th","perc8"
2018,9,4.5050001,"Income","Highest 25th","perc9"
2018,10,21.934999,"Income","Highest 25th","perc10"
2018,11,.88700002,"Income","Highest 25th","perc11"
2018,12,0,"Income","Highest 25th","perc12"
2018,13,2.3829999,"Income","Highest 25th","perc13"
2018,14,0,"Income","Highest 25th","perc14"
2018,15,3.1259999,"Income","Highest 25th","perc15"
1940,1,23.237,"PID","Democrat","perc1"
1940,2,3.707,"PID","Democrat","perc2"
1940,3,0,"PID","Democrat","perc3"
1940,4,.18099999,"PID","Democrat","perc4"
1940,5,14.135,"PID","Democrat","perc5"
1940,6,47.980999,"PID","Democrat","perc6"
1940,7,.542,"PID","Democrat","perc7"
1940,8,0,"PID","Democrat","perc8"
1940,9,1.085,"PID","Democrat","perc9"
1940,10,6.7810001,"PID","Democrat","perc10"
1940,11,.18099999,"PID","Democrat","perc11"
1940,12,.09,"PID","Democrat","perc12"
1940,13,2.0799999,"PID","Democrat","perc13"
1940,14,0,"PID","Democrat","perc14"
1940,15,0,"PID","Democrat","perc15"
1940,1,27.424,"PID","Independent","perc1"
1940,2,3.3329999,"PID","Independent","perc2"
1940,3,.152,"PID","Independent","perc3"
1940,4,.152,"PID","Independent","perc4"
1940,5,12.879,"PID","Independent","perc5"
1940,6,41.667,"PID","Independent","perc6"
1940,7,0,"PID","Independent","perc7"
1940,8,0,"PID","Independent","perc8"
1940,9,1.818,"PID","Independent","perc9"
1940,10,9.5450001,"PID","Independent","perc10"
1940,11,.303,"PID","Independent","perc11"
1940,12,.303,"PID","Independent","perc12"
1940,13,2.273,"PID","Independent","perc13"
1940,14,0,"PID","Independent","perc14"
1940,15,.152,"PID","Independent","perc15"
1940,1,22.495001,"PID","Republican","perc1"
1940,2,3.3069999,"PID","Republican","perc2"
1940,3,.1,"PID","Republican","perc3"
1940,4,.2,"PID","Republican","perc4"
1940,5,12.759,"PID","Republican","perc5"
1940,6,42.652,"PID","Republican","perc6"
1940,7,.2,"PID","Republican","perc7"
1940,8,0,"PID","Republican","perc8"
1940,9,1.253,"PID","Republican","perc9"
1940,10,14.228,"PID","Republican","perc10"
1940,11,.301,"PID","Republican","perc11"
1940,12,0,"PID","Republican","perc12"
1940,13,2.5050001,"PID","Republican","perc13"
1940,14,0,"PID","Republican","perc14"
1940,15,0,"PID","Republican","perc15"
1941,1,27.138499,"PID","Democrat","perc1"
1941,2,6.3955001,"PID","Democrat","perc2"
1941,3,.19750001,"PID","Democrat","perc3"
1941,4,.2345,"PID","Democrat","perc4"
1941,5,11.295,"PID","Democrat","perc5"
1941,6,43.967999,"PID","Democrat","perc6"
1941,7,.50799999,"PID","Democrat","perc7"
1941,8,0,"PID","Democrat","perc8"
1941,9,.91250003,"PID","Democrat","perc9"
1941,10,5.4765001,"PID","Democrat","perc10"
1941,11,.43175,"PID","Democrat","perc11"
1941,12,.0675,"PID","Democrat","perc12"
1941,13,1.6234999,"PID","Democrat","perc13"
1941,14,0,"PID","Democrat","perc14"
1941,15,1.75125,"PID","Democrat","perc15"
1941,1,30.68225,"PID","Independent","perc1"
1941,2,6.5832499,"PID","Independent","perc2"
1941,3,.32425,"PID","Independent","perc3"
1941,4,.21925,"PID","Independent","perc4"
1941,5,9.9584998,"PID","Independent","perc5"
1941,6,39.5085,"PID","Independent","perc6"
1941,7,.26100001,"PID","Independent","perc7"
1941,8,0,"PID","Independent","perc8"
1941,9,1.46875,"PID","Independent","perc9"
1941,10,7.7942501,"PID","Independent","perc10"
1941,11,.54274999,"PID","Independent","perc11"
1941,12,.22725,"PID","Independent","perc12"
1941,13,1.76175,"PID","Independent","perc13"
1941,14,0,"PID","Independent","perc14"
1941,15,.66875002,"PID","Independent","perc15"
1941,1,27.170001,"PID","Republican","perc1"
1941,2,6.19375,"PID","Republican","perc2"
1941,3,.23900001,"PID","Republican","perc3"
1941,4,.232,"PID","Republican","perc4"
1941,5,10.355,"PID","Republican","perc5"
1941,6,39.549,"PID","Republican","perc6"
1941,7,.217,"PID","Republican","perc7"
1941,8,0,"PID","Republican","perc8"
1941,9,1.02175,"PID","Republican","perc9"
1941,10,11.60625,"PID","Republican","perc10"
1941,11,.47175001,"PID","Republican","perc11"
1941,12,0,"PID","Republican","perc12"
1941,13,1.9375001,"PID","Republican","perc13"
1941,14,0,"PID","Republican","perc14"
1941,15,1.00675,"PID","Republican","perc15"
1942,1,31.039999,"PID","Democrat","perc1"
1942,2,9.0840002,"PID","Democrat","perc2"
1942,3,.39500001,"PID","Democrat","perc3"
1942,4,.288,"PID","Democrat","perc4"
1942,5,8.4550002,"PID","Democrat","perc5"
1942,6,39.955,"PID","Democrat","perc6"
1942,7,.47399999,"PID","Democrat","perc7"
1942,8,0,"PID","Democrat","perc8"
1942,9,.74000002,"PID","Democrat","perc9"
1942,10,4.1720001,"PID","Democrat","perc10"
1942,11,.6825,"PID","Democrat","perc11"
1942,12,.045,"PID","Democrat","perc12"
1942,13,1.167,"PID","Democrat","perc13"
1942,14,0,"PID","Democrat","perc14"
1942,15,3.5025001,"PID","Democrat","perc15"
1942,1,33.9405,"PID","Independent","perc1"
1942,2,9.8334998,"PID","Independent","perc2"
1942,3,.49650001,"PID","Independent","perc3"
1942,4,.2865,"PID","Independent","perc4"
1942,5,7.0379999,"PID","Independent","perc5"
1942,6,37.35,"PID","Independent","perc6"
1942,7,.52200001,"PID","Independent","perc7"
1942,8,0,"PID","Independent","perc8"
1942,9,1.1195,"PID","Independent","perc9"
1942,10,6.0435001,"PID","Independent","perc10"
1942,11,.78249998,"PID","Independent","perc11"
1942,12,.1515,"PID","Independent","perc12"
1942,13,1.2505,"PID","Independent","perc13"
1942,14,0,"PID","Independent","perc14"
1942,15,1.1855,"PID","Independent","perc15"
1942,1,31.845,"PID","Republican","perc1"
1942,2,9.0805,"PID","Republican","perc2"
1942,3,.37800001,"PID","Republican","perc3"
1942,4,.26400001,"PID","Republican","perc4"
1942,5,7.9509999,"PID","Republican","perc5"
1942,6,36.446,"PID","Republican","perc6"
1942,7,.234,"PID","Republican","perc7"
1942,8,0,"PID","Republican","perc8"
1942,9,.79050002,"PID","Republican","perc9"
1942,10,8.9844998,"PID","Republican","perc10"
1942,11,.64250001,"PID","Republican","perc11"
1942,12,0,"PID","Republican","perc12"
1942,13,1.3700001,"PID","Republican","perc13"
1942,14,0,"PID","Republican","perc14"
1942,15,2.0135,"PID","Republican","perc15"
1943,1,34.941499,"PID","Democrat","perc1"
1943,2,11.7725,"PID","Democrat","perc2"
1943,3,.59250002,"PID","Democrat","perc3"
1943,4,.34150001,"PID","Democrat","perc4"
1943,5,5.6150001,"PID","Democrat","perc5"
1943,6,35.942,"PID","Democrat","perc6"
1943,7,.43999999,"PID","Democrat","perc7"
1943,8,0,"PID","Democrat","perc8"
1943,9,.56750002,"PID","Democrat","perc9"
1943,10,2.8675,"PID","Democrat","perc10"
1943,11,.93325001,"PID","Democrat","perc11"
1943,12,.0225,"PID","Democrat","perc12"
1943,13,.71049999,"PID","Democrat","perc13"
1943,14,0,"PID","Democrat","perc14"
1943,15,5.2537501,"PID","Democrat","perc15"
1943,1,37.19875,"PID","Independent","perc1"
1943,2,13.08375,"PID","Independent","perc2"
1943,3,.66875001,"PID","Independent","perc3"
1943,4,.35375,"PID","Independent","perc4"
1943,5,4.1174999,"PID","Independent","perc5"
1943,6,35.191501,"PID","Independent","perc6"
1943,7,.78300002,"PID","Independent","perc7"
1943,8,0,"PID","Independent","perc8"
1943,9,.77024999,"PID","Independent","perc9"
1943,10,4.2927501,"PID","Independent","perc10"
1943,11,1.02225,"PID","Independent","perc11"
1943,12,.07575,"PID","Independent","perc12"
1943,13,.73925,"PID","Independent","perc13"
1943,14,0,"PID","Independent","perc14"
1943,15,1.7022501,"PID","Independent","perc15"
1943,1,36.52,"PID","Republican","perc1"
1943,2,11.96725,"PID","Republican","perc2"
1943,3,.51700001,"PID","Republican","perc3"
1943,4,.29600001,"PID","Republican","perc4"
1943,5,5.5469999,"PID","Republican","perc5"
1943,6,33.343,"PID","Republican","perc6"
