ccode,govtseq,minister_id,name,gender,birthyear,portfolio,party,marpor,mstart_day,mstart_month,mstart_year,mts_start,mend_day,mend_month,mend_year,mts_end,died
"Israel",35,984,"Deri","Male",1959,"Minister of the Interior","Shas",72533,5,2,1991,05feb1991,29,12,1991,29dec1991,0
"Israel",35,4589,"Ze'evi","Male",1926,"Minister without Portfolio","Moledet",72615,5,2,1991,05feb1991,29,12,1991,29dec1991,0
"Israel",35,3823,"Shamir","Male",1937,"Prime Minister, Minister of Labour and Social Welfare, Minister of Environment, Minister for Jerusalem Affairs","Likud",72622,5,2,1991,05feb1991,29,12,1991,29dec1991,0
"Israel",35,2378,"Levy","Male",1937,"Vice Premier, Minister of Foreign Affairs","Likud",72622,5,2,1991,05feb1991,29,12,1991,29dec1991,0
"Israel",35,2993,"Nissim","Male",1935,"Vice Premier, Minister of Industry and Trade","Likud",72622,5,2,1991,05feb1991,29,12,1991,29dec1991,0
"Israel",36,3345,"Pinhasi","Male",1940,"Minister of Communications","Shas",72533,30,12,1991,30dec1991,21,1,1992,21jan1992,0
"Israel",36,3827,"Sharon","Male",1928,"Minister of Construction and Housing","Likud",72622,30,12,1991,30dec1991,21,1,1992,21jan1992,0
"Israel",36,148,"Arens","Male",1925,"Minister of Defence","Likud",72622,30,12,1991,30dec1991,21,1,1992,21jan1992,0
"Israel",36,2515,"Magen","Male",1945,"Minister of Economics and Planning","Likud",72622,30,12,1991,30dec1991,21,1,1992,21jan1992,0
"Israel",36,1593,"Hammer","Male",1936,"Minister of Education and Culture","NRP",72530,30,12,1991,30dec1991,21,1,1992,21jan1992,0
"Israel",36,2943,"Ne'eman","Male",1925,"Minister of Energy and Infrastructure, Science and Technology","Tehiya",72612,30,12,1991,30dec1991,21,1,1992,21jan1992,0
"Israel",36,2791,"Moda'i","Male",1926,"Minister of Finance","PZI",,30,12,1991,30dec1991,21,1,1992,21jan1992,0
"Israel",36,3085,"Olmert","Male",1945,"Minister of Health","Likud",72622,30,12,1991,30dec1991,21,1,1992,21jan1992,0
"Israel",36,3283,"Peretz","Male",1938,"Minister of Immigrants' Absorption","IND",,30,12,1991,30dec1991,21,1,1992,21jan1992,0
"Israel",36,2696,"Meridor","Male",1947,"Minister of Justice","Likud",72622,30,12,1991,30dec1991,21,1,1992,21jan1992,0
"Israel",36,2757,"Milo","Male",1949,"Minister of Police","Likud",72622,30,12,1991,30dec1991,21,1,1992,21jan1992,0
"Israel",36,3818,"Shaki","Male",1928,"Minister of Religious Affairs","NRP",72530,30,12,1991,30dec1991,21,1,1992,21jan1992,0
"Israel",36,3229,"Patt","Male",1933,"Minister of Tourism","Likud",72622,30,12,1991,30dec1991,21,1,1992,21jan1992,0
"Israel",36,2033,"Katsav","Male",1945,"Minister of Transport","Likud",72622,30,12,1991,30dec1991,21,1,1992,21jan1992,0
"Israel",36,984,"Deri","Male",1959,"Minister of the Interior","Shas",72533,30,12,1991,30dec1991,21,1,1992,21jan1992,0
"Israel",36,4589,"Ze'evi","Male",1926,"Minister without Portfolio","Moledet",72615,30,12,1991,30dec1991,21,1,1992,21jan1992,0
"Israel",36,3823,"Shamir","Male",1937,"Prime Minister, Minister of Labour and Social Welfare, Minister of Environment, Minister for Jerusalem Affairs","Likud",72622,30,12,1991,30dec1991,21,1,1992,21jan1992,0
"Israel",36,2378,"Levy","Male",1937,"Vice Premier, Minister of Foreign Affairs","Likud",72622,30,12,1991,30dec1991,21,1,1992,21jan1992,0
"Israel",36,2993,"Nissim","Male",1935,"Vice Premier, Minister of Industry and Trade","Likud",72622,30,12,1991,30dec1991,21,1,1992,21jan1992,0
"Israel",37,3345,"Pinhasi","Male",1940,"Minister of Communications","Shas",72533,22,1,1992,22jan1992,12,7,1992,12jul1992,0
"Israel",37,3827,"Sharon","Male",1928,"Minister of Construction and Housing","Likud",72622,22,1,1992,22jan1992,12,7,1992,12jul1992,0
"Israel",37,148,"Arens","Male",1925,"Minister of Defence","Likud",72622,22,1,1992,22jan1992,12,7,1992,12jul1992,0
"Israel",37,2515,"Magen","Male",1945,"Minister of Economics and Planning","Likud",72622,22,1,1992,22jan1992,12,7,1992,12jul1992,0
"Israel",37,1593,"Hammer","Male",1936,"Minister of Education and Culture","NRP",72530,22,1,1992,22jan1992,12,7,1992,12jul1992,0
"Israel",37,2791,"Moda'i","Male",1926,"Minister of Finance","PZI",,22,1,1992,22jan1992,12,7,1992,12jul1992,0
"Israel",37,3085,"Olmert","Male",1945,"Minister of Health","Likud",72622,22,1,1992,22jan1992,12,7,1992,12jul1992,0
"Israel",37,3283,"Peretz","Male",1938,"Minister of Immigrants' Absorption","IND",,22,1,1992,22jan1992,12,7,1992,12jul1992,0
"Israel",37,2696,"Meridor","Male",1947,"Minister of Justice","Likud",72622,22,1,1992,22jan1992,12,7,1992,12jul1992,0
"Israel",37,2757,"Milo","Male",1949,"Minister of Police","Likud",72622,22,1,1992,22jan1992,12,7,1992,12jul1992,0
"Israel",37,3818,"Shaki","Male",1928,"Minister of Religious Affairs","NRP",72530,22,1,1992,22jan1992,12,7,1992,12jul1992,0
"Israel",37,3229,"Patt","Male",1933,"Minister of Tourism","Likud",72622,22,1,1992,22jan1992,12,7,1992,12jul1992,0
"Israel",37,2033,"Katsav","Male",1945,"Minister of Transport","Likud",72622,22,1,1992,22jan1992,12,7,1992,12jul1992,0
"Israel",37,984,"Deri","Male",1959,"Minister of the Interior","Shas",72533,22,1,1992,22jan1992,12,7,1992,12jul1992,0
"Israel",37,3823,"Shamir","Male",1937,"Prime Minister, Minister of Labour and Social Welfare, Minister of Environment, Minister for Jerusalem Affairs","Likud",72622,22,1,1992,22jan1992,12,7,1992,12jul1992,0
"Israel",37,2378,"Levy","Male",1937,"Vice Premier, Minister of Foreign Affairs","Likud",72622,22,1,1992,22jan1992,12,7,1992,12jul1992,0
"Israel",37,2993,"Nissim","Male",1935,"Vice Premier, Minister of Industry and Trade","Likud",72622,22,1,1992,22jan1992,12,7,1992,12jul1992,0
"Israel",38,70,"Aloni","Female",1929,"Minister (without Portfolio)","Meretz",72326,11,5,1993,11may1993,6,6,1993,06jun1993,0
"Israel",38,4262,"Tsur","Male",1935,"Minister of Agriculture","Labour",72323,13,7,1992,13jul1992,14,9,1993,14sep1993,0
"Israel",38,71,"Aloni","Male",1946,"Minister of Communications, Minister of Science and Technology","Labour",72323,7,6,1993,07jun1993,14,9,1993,14sep1993,0
"Israel",38,3833,"Shetreet","Male",1946,"Minister of Economics and Planning","Labour",72323,13,7,1992,13jul1992,14,9,1993,14sep1993,0
"Israel",38,3640,"Rubinstein","Male",1931,"Minister of Economics and Planning, and Minister of Science and Technology","Meretz",72326,13,7,1992,13jul1992,30,12,1992,30dec1992,0
"Israel",38,70,"Aloni","Female",1929,"Minister of Education and Culture","Meretz",72326,13,7,1992,13jul1992,11,5,1993,11may1993,0
"Israel",38,3640,"Rubinstein","Male",1931,"Minister of Education and Culture","Meretz",72326,7,6,1993,07jun1993,14,9,1993,14sep1993,0
"Israel",38,3816,"Shahal","Male",1934,"Minister of Energy and Infrastructure","Labour",72323,7,6,1993,07jun1993,14,9,1993,14sep1993,0
"Israel",38,3640,"Rubinstein","Male",1931,"Minister of Energy and Infrastructure","Meretz",72326,13,7,1992,13jul1992,6,6,1993,06jun1993,0
"Israel",38,3845,"Shochat","Male",1936,"Minister of Finance","Labour",72323,13,7,1992,13jul1992,14,9,1993,14sep1993,0
"Israel",38,3282,"Peres","Male",1923,"Minister of Foreign Affairs","Labour",72323,13,7,1992,13jul1992,14,9,1993,14sep1993,0
"Israel",38,3478,"Ramon","Male",1950,"Minister of Health","Labour",72323,13,7,1992,13jul1992,14,9,1993,14sep1993,0
"Israel",38,332,"Ben-Eliezer","Male",1936,"Minister of Housing and Construction","Labour",72323,13,7,1992,13jul1992,14,9,1993,14sep1993,0
"Israel",38,4252,"Tsaban","Male",1930,"Minister of Immigrants' Absorption","Meretz",72326,13,7,1992,13jul1992,14,9,1993,14sep1993,0
"Israel",38,1622,"Harish","Male",1936,"Minister of Industry and Trade","Labour",72323,13,7,1992,13jul1992,14,9,1993,14sep1993,0
"Israel",38,2386,"Libai","Male",1934,"Minister of Justice","Labour",72323,13,7,1992,13jul1992,14,9,1993,14sep1993,0
"Israel",38,2927,"Namir","Female",1930,"Minister of Labour and Social Welfare","Labour",72323,13,7,1992,13jul1992,14,9,1993,14sep1993,0
"Israel",38,3816,"Shahal","Male",1934,"Minister of Police","Labour",72323,13,7,1992,13jul1992,14,9,1993,14sep1993,0
"Israel",38,3462,"Rabin","Male",1922,"Minister of Religious Affairs","Labour",72323,13,7,1992,13jul1992,14,9,1993,14sep1993,0
"Israel",38,3833,"Shetreet","Male",1946,"Minister of Science and Technology","Labour",72323,31,12,1992,31dec1992,6,6,1993,06jun1993,0
"Israel",38,259,"Baram","Male",1937,"Minister of Tourism","Labour",72323,13,7,1992,13jul1992,14,9,1993,14sep1993,0
"Israel",38,2069,"Kessar","Male",1933,"Minister of Transport","Labour",72323,13,7,1992,13jul1992,14,9,1993,14sep1993,0
"Israel",38,2927,"Namir","Female",1930,"Minister of the Environment","Labour",72323,13,7,1992,13jul1992,30,12,1992,30dec1992,0
"Israel",38,3708,"Sarid","Male",1940,"Minister of the Environment","Meretz",72326,31,12,1992,31dec1992,14,9,1993,14sep1993,0
"Israel",38,984,"Deri","Male",1959,"Minister of the Interior","Shas",72533,13,7,1992,13jul1992,11,5,1993,11may1993,0
"Israel",38,984,"Deri","Male",1959,"Minister of the Interior","Shas",72533,7,6,1993,07jun1993,14,9,1993,14sep1993,0
"Israel",38,3462,"Rabin","Male",1922,"Prime Minister, Minister of Defence","Labour",72323,13,7,1992,13jul1992,14,9,1993,14sep1993,0
"Israel",39,4262,"Tsur","Male",1935,"Minister of Agriculture","Labour",72323,15,9,1993,15sep1993,8,1,1995,08jan1995,0
"Israel",39,71,"Aloni","Male",1946,"Minister of Communications, Minister of Science and Technology","Labour",72323,15,9,1993,15sep1993,8,1,1995,08jan1995,0
"Israel",39,3833,"Shetreet","Male",1946,"Minister of Economics and Planning","Labour",72323,15,9,1993,15sep1993,8,1,1995,08jan1995,0
"Israel",39,3640,"Rubinstein","Male",1931,"Minister of Education and Culture","Meretz",72326,15,9,1993,15sep1993,8,1,1995,08jan1995,0
"Israel",39,3816,"Shahal","Male",1934,"Minister of Energy and Infrastructure","Labour",72323,15,9,1993,15sep1993,25,12,1994,25dec1994,0
"Israel",39,3845,"Shochat","Male",1936,"Minister of Finance","Labour",72323,15,9,1993,15sep1993,8,1,1995,08jan1995,0
"Israel",39,3282,"Peres","Male",1923,"Minister of Foreign Affairs","Labour",72323,15,9,1993,15sep1993,8,1,1995,08jan1995,0
"Israel",39,3930,"Sneh","Male",1950,"Minister of Health","Labour",72323,1,6,1994,01jun1994,8,1,1995,08jan1995,0
"Israel",39,3462,"Rabin","Male",1922,"Minister of Health","Labour",72323,8,2,1994,08feb1994,31,5,1994,31may1994,0
"Israel",39,3478,"Ramon","Male",1950,"Minister of Health","Labour",72323,15,9,1993,15sep1993,7,2,1994,07feb1994,0
"Israel",39,332,"Ben-Eliezer","Male",1936,"Minister of Housing and Construction","Labour",72323,15,9,1993,15sep1993,8,1,1995,08jan1995,0
"Israel",39,4252,"Tsaban","Male",1930,"Minister of Immigrants' Absorption","Meretz",72326,15,9,1993,15sep1993,8,1,1995,08jan1995,0
"Israel",39,1622,"Harish","Male",1936,"Minister of Industry and Trade","Labour",72323,15,9,1993,15sep1993,8,1,1995,08jan1995,0
"Israel",39,2386,"Libai","Male",1934,"Minister of Justice","Labour",72323,15,9,1993,15sep1993,8,1,1995,08jan1995,0
"Israel",39,2927,"Namir","Female",1930,"Minister of Labour and Social Welfare","Labour",72323,15,9,1993,15sep1993,8,1,1995,08jan1995,0
"Israel",39,3816,"Shahal","Male",1934,"Minister of Police","Labour",72323,15,9,1993,15sep1993,25,12,1994,25dec1994,0
"Israel",39,3462,"Rabin","Male",1922,"Minister of Religious Affairs","Labour",72323,15,9,1993,15sep1993,8,1,1995,08jan1995,0
"Israel",39,259,"Baram","Male",1937,"Minister of Tourism","Labour",72323,15,9,1993,15sep1993,8,1,1995,08jan1995,0
"Israel",39,2069,"Kessar","Male",1933,"Minister of Transport","Labour",72323,15,9,1993,15sep1993,8,1,1995,08jan1995,0
"Israel",39,3708,"Sarid","Male",1940,"Minister of the Environment","Meretz",72326,15,9,1993,15sep1993,8,1,1995,08jan1995,0
"Israel",39,3462,"Rabin","Male",1922,"Minister of the Interior","Labour",72323,15,9,1993,15sep1993,8,1,1995,08jan1995,0
"Israel",39,3462,"Rabin","Male",1922,"Prime Minister, Minister of Defence","Labour",72323,15,9,1993,15sep1993,8,1,1995,08jan1995,0
"Israel",40,4262,"Tsur","Male",1935,"Minister of Agriculture","Labour",72323,9,1,1995,09jan1995,21,11,1995,21nov1995,0
"Israel",40,71,"Aloni","Male",1946,"Minister of Communications, Minister of Science and Technology","Labour",72323,9,1,1995,09jan1995,21,11,1995,21nov1995,0
"Israel",40,319,"Beilin","Male",1948,"Minister of Economics and Planning","Labour",72323,18,7,1995,18jul1995,21,11,1995,21nov1995,0
"Israel",40,3833,"Shetreet","Male",1946,"Minister of Economics and Planning","Labour",72323,9,1,1995,09jan1995,17,7,1995,17jul1995,0
"Israel",40,3640,"Rubinstein","Male",1931,"Minister of Education and Culture","Meretz",72326,9,1,1995,09jan1995,21,11,1995,21nov1995,0
"Israel",40,3792,"Segev","Male",1956,"Minister of Energy and Infrastructure","Yi'ud",,9,1,1995,09jan1995,21,11,1995,21nov1995,0
"Israel",40,3845,"Shochat","Male",1936,"Minister of Finance","Labour",72323,9,1,1995,09jan1995,21,11,1995,21nov1995,0
"Israel",40,3282,"Peres","Male",1923,"Minister of Foreign Affairs","Labour",72323,9,1,1995,09jan1995,21,11,1995,21nov1995,0
"Israel",40,332,"Ben-Eliezer","Male",1936,"Minister of Housing and Construction","Labour",72323,9,1,1995,09jan1995,21,11,1995,21nov1995,0
"Israel",40,4252,"Tsaban","Male",1930,"Minister of Immigrants' Absorption","Meretz",72326,9,1,1995,09jan1995,21,11,1995,21nov1995,0
"Israel",40,1622,"Harish","Male",1936,"Minister of Industry and Trade","Labour",72323,9,1,1995,09jan1995,21,11,1995,21nov1995,0
"Israel",40,2386,"Libai","Male",1934,"Minister of Justice","Labour",72323,9,1,1995,09jan1995,21,11,1995,21nov1995,0
"Israel",40,2927,"Namir","Female",1930,"Minister of Labour and Social Welfare","Labour",72323,9,1,1995,09jan1995,21,11,1995,21nov1995,0
"Israel",40,3833,"Shetreet","Male",1946,"Minister of Religious Affairs","Labour",72323,27,2,1995,27feb1995,21,11,1995,21nov1995,0
"Israel",40,3462,"Rabin","Male",1922,"Minister of Religious Affairs","Labour",72323,9,1,1995,09jan1995,21,11,1995,21nov1995,0
"Israel",40,259,"Baram","Male",1937,"Minister of Tourism","Labour",72323,9,1,1995,09jan1995,21,11,1995,21nov1995,0
"Israel",40,2069,"Kessar","Male",1933,"Minister of Transport","Labour",72323,9,1,1995,09jan1995,21,11,1995,21nov1995,0
"Israel",40,3708,"Sarid","Male",1940,"Minister of the Environment","Meretz",72326,9,1,1995,09jan1995,21,11,1995,21nov1995,0
"Israel",40,3462,"Rabin","Male",1922,"Minister of the Interior","Labour",72323,9,1,1995,09jan1995,21,11,1995,21nov1995,0
"Israel",40,2386,"Libai","Male",1934,"Minister of the Interior","Labour",72323,19,6,1995,19jun1995,17,7,1995,17jul1995,0
"Israel",40,257,"Barak","Male",1942,"Minister of the Interior","Labour",72323,18,7,1995,18jul1995,21,11,1995,21nov1995,0
"Israel",40,259,"Baram","Male",1937,"Minister of the Interior","Labour",72323,27,2,1995,27feb1995,7,6,1995,07jun1995,0
"Israel",40,3462,"Rabin","Male",1922,"Prime Minister, Minister of Defence","Labour",72323,9,1,1995,09jan1995,21,11,1995,21nov1995,0
"Israel",41,319,"Beilin","Male",1948,"Minister (without Portfolio)","Labour",72323,22,11,1995,22nov1995,17,6,1996,17jun1996,0
"Israel",41,87,"Amital","Male",1925,"Minister (without Portfolio)","IND",,22,11,1995,22nov1995,17,6,1996,17jun1996,0
"Israel",41,4262,"Tsur","Male",1935,"Minister of Agriculture","Labour",72323,22,11,1995,22nov1995,17,6,1996,17jun1996,0
"Israel",41,70,"Aloni","Female",1929,"Minister of Communications, Minister of Science and Arts","Meretz",72326,22,11,1995,22nov1995,17,6,1996,17jun1996,0
"Israel",41,3640,"Rubinstein","Male",1931,"Minister of Education, Culture and Sport","Meretz",72326,22,11,1995,22nov1995,17,6,1996,17jun1996,0
"Israel",41,3792,"Segev","Male",1956,"Minister of Energy and Infrastructure","Yi'ud",,22,11,1995,22nov1995,17,6,1996,17jun1996,0
"Israel",41,3845,"Shochat","Male",1936,"Minister of Finance","Labour",72323,22,11,1995,22nov1995,17,6,1996,17jun1996,0
"Israel",41,257,"Barak","Male",1942,"Minister of Foreign Affairs","Labour",72323,22,11,1995,22nov1995,17,6,1996,17jun1996,0
"Israel",41,3929,"Sneh","Male",1944,"Minister of Health","Labour",72323,22,11,1995,22nov1995,17,6,1996,17jun1996,0
"Israel",41,332,"Ben-Eliezer","Male",1936,"Minister of Housing and Construction","Labour",72323,22,11,1995,22nov1995,17,6,1996,17jun1996,0
"Israel",41,4252,"Tsaban","Male",1930,"Minister of Immigrants' Absoption","Meretz",72326,22,11,1995,22nov1995,17,6,1996,17jun1996,0
"Israel",41,1622,"Harish","Male",1936,"Minister of Industry and Trade","Labour",72323,22,11,1995,22nov1995,17,6,1996,17jun1996,0
"Israel",41,3816,"Shahal","Male",1934,"Minister of Internal Security","Labour",72323,22,11,1995,22nov1995,17,6,1996,17jun1996,0
"Israel",41,2386,"Libai","Male",1934,"Minister of Justice","Labour",72323,22,11,1995,22nov1995,17,6,1996,17jun1996,0
"Israel",41,2927,"Namir","Female",1930,"Minister of Labour and Social Welfare","Labour",72323,22,11,1995,22nov1995,17,6,1996,17jun1996,0
"Israel",41,3833,"Shetreet","Male",1946,"Minister of Religious Affairs","Labour",72323,22,11,1995,22nov1995,17,6,1996,17jun1996,0
"Israel",41,259,"Baram","Male",1937,"Minister of Tourism","Labour",72323,22,11,1995,22nov1995,17,6,1996,17jun1996,0
"Israel",41,2069,"Kessar","Male",1933,"Minister of Transport","Labour",72323,22,11,1995,22nov1995,17,6,1996,17jun1996,0
"Israel",41,3708,"Sarid","Male",1940,"Minister of the Environment","Meretz",72326,22,11,1995,22nov1995,17,6,1996,17jun1996,0
"Israel",41,3478,"Ramon","Male",1950,"Minister of the Interior","Labour",72323,22,11,1995,22nov1995,17,6,1996,17jun1996,0
"Israel",41,3282,"Peres","Male",1923,"Prime Minister, Minister of Defence, Minister of Economics and Planning","Labour",72323,22,11,1995,22nov1995,17,6,1996,17jun1996,0
"Israel",42,2378,"Levy","Male",1937,"Deputy Prime Minister, Acting Prime Minister in the Absence of the Prime Minister, Minister of Foreign Affairs","Gesher",,18,6,1996,18jun1996,6,1,1998,06jan1998,0
"Israel",42,1130,"Eitan","Male",1929,"Deputy Prime Minister, Minister of Agriculture, Minister of the Environment","Tsomet",72613,18,6,1996,18jun1996,5,7,1999,05jul1999,0
"Israel",42,1593,"Hammer","Male",1936,"Deputy Prime Minister, Minister of Education, Culture and Sport","NRP",72530,18,6,1996,18jun1996,20,1,1998,20jan1998,0
"Israel",42,2033,"Katsav","Male",1945,"Deputy Prime Minister, Minister of Tourism","Likud",72622,18,6,1996,18jun1996,5,7,1999,05jul1999,0
"Israel",42,2421,"Livnat","Female",1950,"Minister of Communications","Likud",72622,18,6,1996,18jun1996,5,7,1999,05jul1999,0
"Israel",42,148,"Arens","Male",1925,"Minister of Defense","Likud",72622,24,1,1999,24jan1999,5,7,1999,05jul1999,0
"Israel",42,2832,"Mordechai","Male",1944,"Minister of Defense","Likud",72622,18,6,1996,18jun1996,23,1,1999,23jan1999,0
"Israel",42,2379,"Levy","Male",1947,"Minister of Education, Culture and Sport","NRP",72530,25,2,1998,25feb1998,5,7,1999,05jul1999,0
"Israel",42,2379,"Levy","Male",1947,"Minister of Energy and Infrastructure","NRP",72530,18,6,1996,18jun1996,8,7,1996,08jul1996,0
"Israel",42,2961,"Netanyahu","Male",1949,"Minister of Finance","Likud",72622,19,12,1998,19dec1998,22,2,1999,22feb1999,0
"Israel",42,3831,"Sheetrit","Male",1948,"Minister of Finance","Likud",72622,23,2,1999,23feb1999,5,7,1999,05jul1999,0
"Israel",42,2944,"Ne'eman","Male",1939,"Minister of Finance","IND",,7,7,1997,07jul1997,18,12,1998,18dec1998,0
"Israel",42,2696,"Meridor","Male",1947,"Minister of Finance","Likud",72622,18,6,1996,18jun1996,18,6,1997,18jun1997,0
"Israel",42,3827,"Sharon","Male",1928,"Minister of Foreign Affairs","Likud",72622,13,10,1998,13oct1998,5,7,1999,05jul1999,0
"Israel",42,2961,"Netanyahu","Male",1949,"Minister of Foreign Affairs","Likud",72622,7,1,1998,07jan1998,12,10,1998,12oct1998,0
"Israel",42,1602,"Hanegbi","Male",1957,"Minister of Health","Likud",72622,18,6,1996,18jun1996,10,11,1996,10nov1996,0
"Israel",42,2637,"Matza","Male",1931,"Minister of Health","Likud",72622,11,11,1996,11nov1996,5,7,1999,05jul1999,0
"Israel",42,1113,"Edelstein","Male",1958,"Minister of Immigrants' Absoption","Yisrael Ba-Aliya",72428,18,6,1996,18jun1996,5,7,1999,05jul1999,0
"Israel",42,3826,"Sharansky","Male",1948,"Minister of Industry and Trade","Yisrael Ba-Aliya",72428,18,6,1996,18jun1996,5,7,1999,05jul1999,0
"Israel",42,1962,"Kahalani","Male",1944,"Minister of Internal Security","Third Way",72427,18,6,1996,18jun1996,5,7,1999,05jul1999,0
"Israel",42,2944,"Ne'eman","Male",1939,"Minister of Justice","IND",,18,6,1996,18jun1996,10,8,1996,10aug1996,0
"Israel",42,1602,"Hanegbi","Male",1957,"Minister of Justice","Likud",72622,11,11,1996,11nov1996,5,7,1999,05jul1999,0
